zip,year,n_at_risk,n_stay,n_move_any,n_move_within_pr,n_move_off_pr,n_attrit,rate_move_any,rate_move_within_pr,rate_move_off_pr
00721,2022,13,13,0,0,0,0,0.0,0.0,0.0
00723,2005,143,133,10,7,3,8,0.06993006993006994,0.04895104895104895,0.02097902097902098
00723,2006,141,132,9,6,3,10,0.06382978723404255,0.0425531914893617,0.02127659574468085
00723,2007,155,146,9,7,2,4,0.05806451612903226,0.04516129032258064,0.012903225806451613
00723,2008,164,149,15,12,3,9,0.09146341463414634,0.07317073170731707,0.018292682926829267
00723,2009,142,136,6,2,4,27,0.04225352112676056,0.014084507042253521,0.028169014084507043
00723,2010,137,130,7,6,1,10,0.051094890510948905,0.043795620437956206,0.0072992700729927005
00723,2011,140,132,8,4,4,3,0.05714285714285714,0.02857142857142857,0.02857142857142857
00723,2012,138,129,9,5,4,10,0.06521739130434782,0.036231884057971016,0.028985507246376812
00723,2013,134,127,7,2,5,8,0.05223880597014925,0.014925373134328358,0.03731343283582089
00723,2014,129,124,5,3,2,9,0.03875968992248062,0.023255813953488372,0.015503875968992248
00723,2015,125,113,12,5,7,10,0.096,0.04,0.056
00723,2016,122,118,4,2,2,8,0.03278688524590164,0.01639344262295082,0.01639344262295082
00723,2017,124,111,13,6,7,2,0.10483870967741936,0.04838709677419355,0.056451612903225805
00723,2018,117,111,6,3,3,2,0.05128205128205128,0.02564102564102564,0.02564102564102564
00723,2019,111,110,1,0,1,9,0.009009009009009009,0.0,0.009009009009009009
00723,2020,112,110,2,1,1,4,0.017857142857142856,0.008928571428571428,0.008928571428571428
00723,2021,116,109,7,2,5,7,0.0603448275862069,0.017241379310344827,0.04310344827586207
00723,2022,114,108,6,3,3,6,0.05263157894736842,0.02631578947368421,0.02631578947368421
00724,2005,1,1,0,0,0,0,0.0,0.0,0.0
00724,2006,1,1,0,0,0,0,0.0,0.0,0.0
00724,2007,1,0,1,1,0,1,1.0,1.0,0.0
00724,2022,1,1,0,0,0,0,0.0,0.0,0.0
00725,2005,574,495,79,58,21,75,0.13763066202090593,0.10104529616724739,0.036585365853658534
00725,2006,587,506,81,63,18,36,0.13798977853492334,0.10732538330494037,0.030664395229982964
00725,2007,618,523,95,78,17,55,0.15372168284789645,0.1262135922330097,0.02750809061488673
00725,2008,642,558,84,71,13,36,0.1308411214953271,0.11059190031152648,0.020249221183800622
00725,2009,574,497,77,63,14,125,0.13414634146341464,0.10975609756097561,0.024390243902439025
00725,2010,532,478,54,45,9,53,0.10150375939849623,0.08458646616541353,0.016917293233082706
00725,2011,549,492,57,38,19,37,0.10382513661202186,0.0692167577413479,0.03460837887067395
00725,2012,526,485,41,26,15,56,0.0779467680608365,0.049429657794676805,0.028517110266159697
00725,2013,533,483,50,41,9,40,0.09380863039399624,0.07692307692307693,0.016885553470919325
00725,2014,547,504,43,31,12,25,0.07861060329067641,0.056672760511883,0.021937842778793418
00725,2015,548,498,50,38,12,33,0.09124087591240876,0.06934306569343066,0.021897810218978103
00725,2016,508,476,32,24,8,46,0.06299212598425197,0.047244094488188976,0.015748031496062992
00725,2017,525,480,45,26,19,26,0.08571428571428572,0.049523809523809526,0.03619047619047619
00725,2018,509,474,35,26,9,32,0.068762278978389,0.05108055009823183,0.01768172888015717
00725,2019,517,485,32,19,13,34,0.061895551257253385,0.0367504835589942,0.025145067698259187
00725,2020,492,452,40,32,8,47,0.08130081300813008,0.06504065040650407,0.016260162601626018
00725,2021,476,438,38,35,3,26,0.07983193277310924,0.07352941176470588,0.0063025210084033615
00725,2022,475,437,38,30,8,38,0.08,0.06315789473684211,0.016842105263157894
00726,2005,140,127,13,10,3,12,0.09285714285714286,0.07142857142857142,0.02142857142857143
00726,2006,139,111,28,23,5,12,0.2014388489208633,0.16546762589928057,0.03597122302158273
00726,2007,138,116,22,19,3,11,0.15942028985507245,0.13768115942028986,0.021739130434782608
00726,2008,149,120,29,27,2,9,0.19463087248322147,0.18120805369127516,0.013422818791946308
00726,2009,110,83,27,20,7,37,0.24545454545454545,0.18181818181818182,0.06363636363636363
00726,2010,105,84,21,17,4,6,0.2,0.1619047619047619,0.0380952380952381
00726,2011,101,79,22,17,5,12,0.21782178217821782,0.16831683168316833,0.04950495049504951
00726,2012,92,71,21,16,5,10,0.22826086956521738,0.17391304347826086,0.05434782608695652
00726,2013,82,62,20,19,1,5,0.24390243902439024,0.23170731707317074,0.012195121951219513
00726,2014,80,77,3,3,0,5,0.0375,0.0375,0.0
00726,2015,90,72,18,14,4,6,0.2,0.15555555555555556,0.044444444444444446
00726,2016,75,63,12,9,3,7,0.16,0.12,0.04
00726,2017,72,62,10,6,4,3,0.1388888888888889,0.08333333333333333,0.05555555555555555
00726,2018,71,59,12,8,4,6,0.16901408450704225,0.11267605633802817,0.056338028169014086
00726,2019,70,58,12,12,0,2,0.17142857142857143,0.17142857142857143,0.0
00726,2020,67,56,11,10,1,6,0.16417910447761194,0.14925373134328357,0.014925373134328358
00726,2021,72,65,7,5,2,2,0.09722222222222222,0.06944444444444445,0.027777777777777776
00726,2022,75,64,11,9,2,4,0.14666666666666667,0.12,0.02666666666666667
00727,2005,227,179,48,43,5,18,0.21145374449339208,0.1894273127753304,0.022026431718061675
00727,2006,243,194,49,45,4,11,0.20164609053497942,0.18518518518518517,0.01646090534979424
00727,2007,272,225,47,41,6,14,0.17279411764705882,0.15073529411764705,0.022058823529411766
00727,2008,292,243,49,41,8,6,0.1678082191780822,0.1404109589041096,0.0273972602739726
00727,2009,257,203,54,46,8,62,0.21011673151750973,0.17898832684824903,0.0311284046692607
00727,2010,234,207,27,25,2,24,0.11538461538461539,0.10683760683760683,0.008547008547008548
00727,2011,253,214,39,35,4,18,0.1541501976284585,0.1383399209486166,0.015810276679841896
00727,2012,254,216,38,31,7,17,0.14960629921259844,0.1220472440944882,0.027559055118110236
00727,2013,239,208,31,22,9,15,0.1297071129707113,0.09205020920502092,0.03765690376569038
00727,2014,249,221,28,17,11,15,0.11244979919678715,0.06827309236947791,0.04417670682730924
00727,2015,260,230,30,21,9,12,0.11538461538461539,0.08076923076923077,0.03461538461538462
00727,2016,266,238,28,23,5,15,0.10526315789473684,0.08646616541353383,0.018796992481203006
00727,2017,265,239,26,13,13,12,0.09811320754716982,0.04905660377358491,0.04905660377358491
00727,2018,258,229,29,19,10,12,0.1124031007751938,0.07364341085271318,0.03875968992248062
00727,2019,259,240,19,17,2,16,0.07335907335907337,0.06563706563706563,0.007722007722007722
00727,2020,264,243,21,19,2,14,0.07954545454545454,0.07196969696969698,0.007575757575757576
00727,2021,286,269,17,14,3,7,0.05944055944055944,0.04895104895104895,0.01048951048951049
00727,2022,297,274,23,15,8,12,0.07744107744107744,0.050505050505050504,0.026936026936026935
00728,2005,187,163,24,19,5,13,0.12834224598930483,0.10160427807486631,0.026737967914438502
00728,2006,191,176,15,12,3,12,0.07853403141361257,0.06282722513089005,0.015706806282722512
00728,2007,232,195,37,26,11,24,0.15948275862068967,0.11206896551724138,0.04741379310344827
00728,2008,222,196,26,19,7,13,0.11711711711711711,0.08558558558558559,0.03153153153153153
00728,2009,222,190,32,28,4,36,0.14414414414414414,0.12612612612612611,0.018018018018018018
00728,2010,215,196,19,16,3,13,0.08837209302325581,0.07441860465116279,0.013953488372093023
00728,2011,228,203,25,17,8,14,0.10964912280701754,0.07456140350877193,0.03508771929824561
00728,2012,219,199,20,14,6,16,0.091324200913242,0.0639269406392694,0.0273972602739726
00728,2013,218,201,17,11,6,14,0.0779816513761468,0.05045871559633028,0.027522935779816515
00728,2014,219,204,15,8,7,15,0.0684931506849315,0.0365296803652968,0.0319634703196347
00728,2015,228,213,15,8,7,10,0.06578947368421052,0.03508771929824561,0.03070175438596491
00728,2016,225,204,21,11,10,11,0.09333333333333334,0.04888888888888889,0.044444444444444446
00728,2017,218,200,18,13,5,10,0.08256880733944955,0.05963302752293578,0.022935779816513763
00728,2018,218,201,17,13,4,11,0.0779816513761468,0.05963302752293578,0.01834862385321101
00728,2019,209,199,10,8,2,19,0.04784688995215311,0.03827751196172249,0.009569377990430622
00728,2020,208,190,18,13,5,13,0.08653846153846154,0.0625,0.02403846153846154
00728,2021,210,188,22,16,6,11,0.10476190476190476,0.0761904761904762,0.02857142857142857
00728,2022,199,185,14,10,4,10,0.07035175879396985,0.05025125628140704,0.020100502512562814
00729,2005,254,218,36,25,11,28,0.14173228346456693,0.0984251968503937,0.04330708661417323
00729,2006,252,227,25,21,4,12,0.0992063492063492,0.08333333333333333,0.015873015873015872
00729,2007,279,248,31,23,8,17,0.1111111111111111,0.08243727598566308,0.02867383512544803
00729,2008,339,309,30,23,7,27,0.08849557522123894,0.06784660766961652,0.02064896755162242
00729,2009,272,246,26,20,6,92,0.09558823529411764,0.07352941176470588,0.022058823529411766
00729,2010,267,249,18,16,2,18,0.06741573033707865,0.0599250936329588,0.00749063670411985
00729,2011,293,266,27,18,9,24,0.09215017064846416,0.06143344709897611,0.030716723549488054
00729,2012,297,266,31,24,7,22,0.10437710437710437,0.08080808080808081,0.02356902356902357
00729,2013,285,266,19,14,5,18,0.06666666666666667,0.04912280701754386,0.017543859649122806
00729,2014,293,279,14,8,6,22,0.04778156996587031,0.027303754266211604,0.020477815699658702
00729,2015,292,272,20,13,7,26,0.0684931506849315,0.04452054794520548,0.023972602739726026
00729,2016,284,270,14,6,8,17,0.04929577464788732,0.02112676056338028,0.028169014084507043
00729,2017,290,273,17,6,11,19,0.05862068965517241,0.020689655172413793,0.03793103448275862
00729,2018,283,264,19,8,11,17,0.06713780918727916,0.028268551236749116,0.038869257950530034
00729,2019,275,260,15,10,5,19,0.05454545454545454,0.03636363636363636,0.01818181818181818
00729,2020,265,255,10,6,4,25,0.03773584905660377,0.022641509433962263,0.01509433962264151
00729,2021,265,253,12,8,4,22,0.045283018867924525,0.03018867924528302,0.01509433962264151
00729,2022,269,254,15,11,4,20,0.055762081784386616,0.040892193308550186,0.01486988847583643
00730,2005,187,156,31,23,8,15,0.1657754010695187,0.12299465240641712,0.0427807486631016
00730,2006,201,168,33,28,5,13,0.16417910447761194,0.13930348258706468,0.024875621890547265
00730,2007,228,188,40,31,9,21,0.17543859649122806,0.13596491228070176,0.039473684210526314
00730,2008,228,199,29,25,4,16,0.12719298245614036,0.10964912280701754,0.017543859649122806
00730,2009,221,185,36,27,9,27,0.16289592760180996,0.12217194570135746,0.04072398190045249
00730,2010,205,184,21,16,5,17,0.1024390243902439,0.07804878048780488,0.024390243902439025
00730,2011,211,182,29,24,5,24,0.13744075829383887,0.11374407582938388,0.023696682464454975
00730,2012,198,181,17,12,5,15,0.08585858585858586,0.06060606060606061,0.025252525252525252
00730,2013,212,187,25,19,6,12,0.1179245283018868,0.08962264150943396,0.02830188679245283
00730,2014,204,186,18,8,10,13,0.08823529411764706,0.0392156862745098,0.049019607843137254
00730,2015,195,179,16,10,6,9,0.08205128205128205,0.05128205128205128,0.03076923076923077
00730,2016,196,174,22,13,9,13,0.11224489795918367,0.0663265306122449,0.04591836734693878
00730,2017,194,182,12,5,7,5,0.061855670103092786,0.02577319587628866,0.03608247422680412
00730,2018,209,197,12,9,3,8,0.05741626794258373,0.0430622009569378,0.014354066985645933
00730,2019,212,193,19,14,5,10,0.08962264150943396,0.0660377358490566,0.02358490566037736
00730,2020,208,188,20,17,3,7,0.09615384615384616,0.08173076923076923,0.014423076923076924
00730,2021,206,186,20,16,4,15,0.0970873786407767,0.07766990291262135,0.019417475728155338
00730,2022,193,177,16,13,3,16,0.08290155440414508,0.06735751295336788,0.015544041450777202
00731,2005,205,152,53,44,9,25,0.25853658536585367,0.2146341463414634,0.04390243902439024
00731,2006,183,134,49,45,4,19,0.2677595628415301,0.2459016393442623,0.02185792349726776
00731,2007,169,134,35,33,2,20,0.20710059171597633,0.1952662721893491,0.011834319526627219
00731,2008,149,115,34,31,3,20,0.22818791946308725,0.2080536912751678,0.020134228187919462
00731,2009,117,98,19,17,2,33,0.1623931623931624,0.1452991452991453,0.017094017094017096
00731,2010,109,87,22,18,4,12,0.2018348623853211,0.1651376146788991,0.03669724770642202
00731,2011,105,89,16,13,3,6,0.1523809523809524,0.12380952380952381,0.02857142857142857
00731,2012,97,79,18,16,2,11,0.18556701030927836,0.16494845360824742,0.020618556701030927
00731,2013,85,73,12,12,0,8,0.1411764705882353,0.1411764705882353,0.0
00731,2014,84,75,9,6,3,4,0.10714285714285714,0.07142857142857142,0.03571428571428571
00731,2015,85,76,9,7,2,5,0.10588235294117647,0.08235294117647059,0.023529411764705882
00731,2016,84,79,5,4,1,6,0.05952380952380952,0.047619047619047616,0.011904761904761904
00731,2017,83,76,7,6,1,9,0.08433734939759036,0.07228915662650602,0.012048192771084338
00731,2018,82,73,9,7,2,3,0.10975609756097561,0.08536585365853659,0.024390243902439025
00731,2019,79,74,5,4,1,5,0.06329113924050633,0.05063291139240506,0.012658227848101266
00731,2020,74,66,8,7,1,8,0.10810810810810811,0.0945945945945946,0.013513513513513514
00731,2021,79,71,8,7,1,3,0.10126582278481013,0.08860759493670886,0.012658227848101266
00731,2022,78,73,5,4,1,5,0.0641025641025641,0.05128205128205128,0.01282051282051282
00732,2005,71,61,10,9,1,11,0.14084507042253522,0.1267605633802817,0.014084507042253521
00732,2006,71,55,16,16,0,3,0.22535211267605634,0.22535211267605634,0.0
00732,2007,60,53,7,6,1,6,0.11666666666666667,0.1,0.016666666666666666
00732,2008,75,61,14,13,1,3,0.18666666666666668,0.17333333333333334,0.013333333333333334
00732,2009,67,54,13,8,5,13,0.19402985074626866,0.11940298507462686,0.07462686567164178
00732,2010,62,49,13,12,1,3,0.20967741935483872,0.1935483870967742,0.016129032258064516
00732,2011,52,43,9,7,2,2,0.17307692307692307,0.1346153846153846,0.038461538461538464
00732,2012,51,44,7,6,1,4,0.13725490196078433,0.11764705882352941,0.0196078431372549
00732,2013,54,47,7,6,1,2,0.12962962962962962,0.1111111111111111,0.018518518518518517
00732,2014,56,47,9,8,1,1,0.16071428571428573,0.14285714285714285,0.017857142857142856
00732,2015,52,44,8,7,1,5,0.15384615384615385,0.1346153846153846,0.019230769230769232
00732,2016,46,37,9,7,2,3,0.1956521739130435,0.15217391304347827,0.043478260869565216
00732,2017,38,31,7,7,0,3,0.18421052631578946,0.18421052631578946,0.0
00732,2018,39,34,5,5,0,0,0.1282051282051282,0.1282051282051282,0.0
00732,2019,37,36,1,1,0,3,0.02702702702702703,0.02702702702702703,0.0
00732,2020,39,34,5,4,1,1,0.1282051282051282,0.10256410256410256,0.02564102564102564
00732,2021,35,29,6,6,0,3,0.17142857142857143,0.17142857142857143,0.0
00732,2022,30,26,4,3,1,1,0.13333333333333333,0.1,0.03333333333333333
00733,2005,46,40,6,6,0,8,0.13043478260869565,0.13043478260869565,0.0
00733,2006,47,36,11,8,3,2,0.23404255319148937,0.1702127659574468,0.06382978723404255
00733,2007,36,35,1,0,1,4,0.027777777777777776,0.0,0.027777777777777776
00733,2008,46,39,7,6,1,1,0.15217391304347827,0.13043478260869565,0.021739130434782608
00733,2009,40,30,10,7,3,4,0.25,0.175,0.075
00733,2010,35,21,14,12,2,3,0.4,0.34285714285714286,0.05714285714285714
00733,2011,20,19,1,1,0,3,0.05,0.05,0.0
00733,2012,28,24,4,2,2,1,0.14285714285714285,0.07142857142857142,0.07142857142857142
00733,2013,31,25,6,6,0,0,0.1935483870967742,0.1935483870967742,0.0
00733,2014,30,26,4,4,0,0,0.13333333333333333,0.13333333333333333,0.0
00733,2015,24,17,7,6,1,4,0.2916666666666667,0.25,0.041666666666666664
00733,2016,19,16,3,3,0,1,0.15789473684210525,0.15789473684210525,0.0
00733,2017,20,12,8,6,2,0,0.4,0.3,0.1
00733,2018,13,13,0,0,0,2,0.0,0.0,0.0
00733,2019,16,15,1,1,0,1,0.0625,0.0625,0.0
00733,2020,13,11,2,2,0,3,0.15384615384615385,0.15384615384615385,0.0
00733,2021,11,9,2,2,0,0,0.18181818181818182,0.18181818181818182,0.0
00733,2022,11,9,2,2,0,0,0.18181818181818182,0.18181818181818182,0.0
00734,2005,5,5,0,0,0,1,0.0,0.0,0.0
00734,2006,5,5,0,0,0,0,0.0,0.0,0.0
